8:15,24.0
8:30,28.0
8:45,25.0
9:00,26.0
9:15,22.0
9:30,25.0
9:45,24.0
10:00,26.0
10:15,27.0
10:30,25.0
10:45,23.0
11:00,29.0
11:15,27.0
11:30,25.0
11:45,24.0
12:00,22.0
12:15,28.0
12:30,24.0
12:45,23.0
13:00,26.0
13:15,24.0
13:30,23.0
13:45,27.0
14:00,28.0
14:15,24.0
14:30,27.0
14:45,24.0
15:00,21.0
15:15,26.0
15:30,23.0
15:45,24.0
16:00,29.0
16:15,28.0
16:30,22.0
16:45,29.0
17:00,23.0
17:15,0.0
17:30,0.0
17:45,0.0
18:00,0.0
18:15,0.0
18:30,0.0
18:45,0.0
19:00,0.0
